server_name,returner_name,surface,axis,value,n_points,top_choice,top_prob,second_choice,second_prob,exploit_gap
Frances Tiafoe,Taylor Fritz,Hard,Vs Opponent On Surface,11.266232741637893,238,Wide,0.4831932773109244,T,0.3949579831932773,0.08823529411764708
Frances Tiafoe,Tommy Paul,Hard,Vs Opponent On Surface,19.88569973075235,49,T,0.4897959183673469,Wide,0.4489795918367347,0.040816326530612235
Francesco Maestrelli,Pedro Cachin,Clay,Vs Opponent On Surface,10.905525463340116,77,Wide,0.5324675324675324,T,0.3246753246753247,0.20779220779220775
Francesco Passaro,Cristian Garin,Clay,Vs Opponent On Surface,10.152516913259879,58,Wide,0.5344827586206896,T,0.3103448275862069,0.2241379310344827
Francesco Passaro,Nicolai Budkov Kjaer,Clay,Vs Opponent On Surface,6.25245750176755,83,T,0.42168674698795183,Wide,0.40963855421686746,0.012048192771084376
Francisco Cerundolo,Andrey Rublev,Clay,Vs Opponent On Surface,26.41201421134547,62,Wide,0.532258064516129,T,0.43548387096774194,0.09677419354838707
Francisco Cerundolo,Andy Murray,Hard,Vs Opponent On Surface,3.2172275786774507,94,Wide,0.39361702127659576,T,0.39361702127659576,0.0
Francisco Cerundolo,Bernabe Zapata Miralles,Clay,Vs Opponent On Surface,24.137930926455077,98,Wide,0.5102040816326531,T,0.4489795918367347,0.06122448979591838
Francisco Cerundolo,Botic Van De Zandschulp,Hard,Vs Opponent On Surface,0.4813077987610881,136,T,0.38235294117647056,Wide,0.3088235294117647,0.07352941176470584
Francisco Cerundolo,Cameron Norrie,Clay,Vs Opponent On Surface,16.069671767901205,86,Wide,0.5697674418604651,T,0.32558139534883723,0.2441860465116279
Francisco Cerundolo,Carlos Alcaraz,Clay,Vs Opponent On Surface,8.120404391352299,53,Wide,0.5094339622641509,T,0.32075471698113206,0.18867924528301888
Francisco Cerundolo,Carlos Alcaraz,Hard,Vs Opponent On Surface,13.990382387150014,73,Wide,0.5342465753424658,T,0.3561643835616438,0.17808219178082196
Francisco Cerundolo,Casper Ruud,Clay,Vs Opponent On Surface,6.341704997009845,116,Wide,0.5,T,0.3017241379310345,0.19827586206896552
Francisco Cerundolo,Casper Ruud,Hard,Vs Opponent On Surface,11.937207758034674,70,Wide,0.4714285714285714,T,0.4142857142857143,0.057142857142857106
Francisco Cerundolo,Dominic Thiem,Hard,Vs Opponent On Surface,8.630956876643815,134,Wide,0.5298507462686567,T,0.291044776119403,0.2388059701492537
Francisco Cerundolo,Federico Coria,Clay,Vs Opponent On Surface,10.160893736610333,70,Wide,0.5142857142857142,T,0.34285714285714286,0.17142857142857137
Francisco Cerundolo,Felix Auger Aliassime,Hard,Vs Opponent On Surface,23.138905817854994,104,Wide,0.5384615384615384,T,0.41346153846153844,0.125
Francisco Cerundolo,Grigor Dimitrov,Hard,Vs Opponent On Surface,5.5882663979385905,113,T,0.415929203539823,Wide,0.40707964601769914,0.008849557522123852
Francisco Cerundolo,Holger Rune,Clay,Vs Opponent On Surface,3.4158354003732683,161,Wide,0.4161490683229814,T,0.37267080745341613,0.043478260869565244
Francisco Cerundolo,Hubert Hurkacz,Hard,Vs Opponent On Surface,13.445658461910071,124,Wide,0.5483870967741935,T,0.33064516129032256,0.21774193548387094
Francisco Cerundolo,Jannik Sinner,Clay,Vs Opponent On Surface,12.021874563016521,174,Wide,0.4827586206896552,T,0.40229885057471265,0.08045977011494254
Francisco Cerundolo,Jaume Munar,Clay,Vs Opponent On Surface,15.41427307716785,118,Wide,0.5677966101694916,T,0.3220338983050847,0.24576271186440685
Francisco Cerundolo,Joao Fonseca,Clay,Vs Opponent On Surface,23.737445305266856,68,Wide,0.5294117647058824,T,0.4264705882352941,0.10294117647058826
Francisco Cerundolo,Juan Manuel Cerundolo,Clay,Vs Opponent On Surface,2.1048320662130804,53,T,0.4339622641509434,Body,0.3018867924528302,0.13207547169811323
Francisco Cerundolo,Karen Khachanov,Hard,Vs Opponent On Surface,6.788824322215115,98,Wide,0.4387755102040816,T,0.3979591836734694,0.040816326530612235
Francisco Cerundolo,Lorenzo Musetti,Clay,Vs Opponent On Surface,14.191402173746614,122,Wide,0.4918032786885246,T,0.4098360655737705,0.08196721311475408
Francisco Cerundolo,Novak Djokovic,Clay,Vs Opponent On Surface,2.1347648132640784,142,Wide,0.4225352112676056,Body,0.33098591549295775,0.09154929577464788
Francisco Cerundolo,Nuno Borges,Grass,Vs Opponent On Surface,21.99270264698785,114,Wide,0.5263157894736842,T,0.42105263157894735,0.10526315789473684
Francisco Cerundolo,Roberto Carballes Baena,Clay,Vs Opponent On Surface,7.802271520670945,86,Wide,0.4883720930232558,T,0.3488372093023256,0.1395348837209302
Francisco Cerundolo,Sebastian Baez,Clay,Vs Opponent On Surface,4.93825791411674,147,Wide,0.4897959183673469,Body,0.2789115646258503,0.2108843537414966
Francisco Cerundolo,Tallon Griekspoor,Hard,Vs Opponent On Surface,10.762400220718149,100,Wide,0.54,T,0.31,0.23000000000000004
Francisco Cerundolo,Taylor Fritz,Clay,Vs Opponent On Surface,5.87010186454987,207,Wide,0.45410628019323673,T,0.3671497584541063,0.08695652173913043
Francisco Cerundolo,Tomas Martin Etcheverry,Clay,Vs Opponent On Surface,10.790122420156589,94,Wide,0.48936170212765956,T,0.3829787234042553,0.10638297872340424
Francisco Cerundolo,Yannick Hanfmann,Clay,Vs Opponent On Surface,5.6544873722192746,106,Wide,0.44339622641509435,T,0.37735849056603776,0.06603773584905659
Francisco Clavet,Andrea Gaudenzi,Clay,Vs Opponent On Surface,1.731634351605038,64,Wide,0.40625,T,0.34375,0.0625
Francisco Clavet,Yannick Noah,Clay,Vs Opponent On Surface,4.065657564909165,132,Wide,0.4772727272727273,T,0.2727272727272727,0.20454545454545459
Francisco Comesana,Alex De Minaur,Hard,Vs Opponent On Surface,14.535155936683907,43,T,0.6046511627906976,Wide,0.23255813953488372,0.37209302325581395
Francisco Comesana,Alexander Bublik,Clay,Vs Opponent On Surface,41.67324838437088,53,T,0.660377358490566,Wide,0.33962264150943394,0.32075471698113206
Francisco Comesana,Andrey Rublev,Grass,Vs Opponent On Surface,18.688056208870883,126,T,0.5238095238095238,Wide,0.40476190476190477,0.11904761904761907
Francisco Comesana,Andrey Rublev,Hard,Vs Opponent On Surface,31.56327066955289,52,T,0.5961538461538461,Wide,0.38461538461538464,0.2115384615384615
Francisco Comesana,Federico Cina,Hard,Vs Opponent On Surface,14.275729647090497,75,T,0.5333333333333333,Wide,0.36,0.17333333333333334
Francisco Comesana,Jesper De Jong,Hard,Vs Opponent On Surface,16.154337401385288,58,T,0.5689655172413793,Wide,0.3275862068965517,0.24137931034482762
Francisco Comesana,Lorenzo Musetti,Hard,Vs Opponent On Surface,12.864603290855236,47,Wide,0.46808510638297873,T,0.425531914893617,0.04255319148936171
Francisco Comesana,Mariano Navone,Clay,Vs Opponent On Surface,24.447573769341847,50,Wide,0.52,T,0.44,0.08000000000000002
Francisco Comesana,Raphael Collignon,Hard,Vs Opponent On Surface,19.281523374276553,105,T,0.5904761904761905,Wide,0.3238095238095238,0.26666666666666666
Francisco Llanes,Botic Van De Zandschulp,Clay,Vs Opponent On Surface,8.870388063089774,47,T,0.48936170212765956,Wide,0.3617021276595745,0.12765957446808507
Franco Skugor,Denis Shapovalov,Hard,Vs Opponent On Surface,25.65390604381378,58,Wide,0.5172413793103449,T,0.4482758620689655,0.06896551724137934
Franco Squillari,Hicham Arazi,Clay,Vs Opponent On Surface,1.422962147557727,63,Wide,0.4126984126984127,T,0.31746031746031744,0.09523809523809523
Franco Squillari,Richard Gasquet,Clay,Vs Opponent On Surface,19.566970136138238,97,T,0.5567010309278351,Wide,0.3711340206185567,0.18556701030927836
Frank Dancevic,Gael Monfils,Clay,Vs Opponent On Surface,35.22978252484269,74,Wide,0.6891891891891891,T,0.28378378378378377,0.4054054054054054
Frank Dancevic,Mario Ancic,Hard,Vs Opponent On Surface,17.764902949995374,51,Wide,0.5294117647058824,T,0.39215686274509803,0.13725490196078433
Gabriel Decamps,Benjamin Bonzi,Hard,Vs Opponent On Surface,4.069494769948722,74,Wide,0.43243243243243246,T,0.36486486486486486,0.0675675675675676
Gabriel Diallo,Arthur Fils,Hard,Vs Opponent On Surface,12.7400385843075,178,Wide,0.4550561797752809,T,0.43820224719101125,0.01685393258426965
Gabriel Diallo,James Trotter,Hard,Vs Opponent On Surface,7.302134306827702,56,T,0.5178571428571429,Wide,0.2857142857142857,0.2321428571428572
Gabriel Diallo,Jannik Sinner,Hard,Vs Opponent On Surface,11.30946061731628,84,Wide,0.4642857142857143,T,0.4166666666666667,0.047619047619047616
Gabriel Diallo,Jiri Lehecka,Grass,Vs Opponent On Surface,31.511983607994154,50,Wide,0.6,T,0.38,0.21999999999999997
Gabriel Diallo,Joao Fonseca,Hard,Vs Opponent On Surface,12.375634803736412,91,Wide,0.46153846153846156,T,0.42857142857142855,0.032967032967033016
Gabriel Diallo,Lorenzo Musetti,Clay,Vs Opponent On Surface,14.217687280824743,62,Wide,0.5483870967741935,T,0.3387096774193548,0.2096774193548387
Gabriel Diallo,Lorenzo Musetti,Hard,Vs Opponent On Surface,5.4353771209106565,67,Wide,0.417910447761194,T,0.40298507462686567,0.014925373134328346
Gabriel Diallo,Raphael Collignon,Hard,Vs Opponent On Surface,15.425429779684752,99,T,0.5050505050505051,Wide,0.40404040404040403,0.10101010101010105
Gabriel Diallo,Tallon Griekspoor,Clay,Vs Opponent On Surface,11.681892373268877,114,Wide,0.5701754385964912,T,0.2631578947368421,0.30701754385964913
Gabriel Diallo,Taylor Fritz,Grass,Vs Opponent On Surface,10.047623756838565,155,T,0.43870967741935485,Wide,0.432258064516129,0.006451612903225823
Gabriel Diallo,Taylor Fritz,Hard,Vs Opponent On Surface,22.919633298550714,63,T,0.5238095238095238,Wide,0.42857142857142855,0.09523809523809529
Gabriel Diallo,Zizou Bergs,Grass,Vs Opponent On Surface,10.173714044127403,77,Wide,0.4675324675324675,T,0.4025974025974026,0.0649350649350649
Gabriel Markus,Stefan Edberg,Clay,Vs Opponent On Surface,4.4274585632964385,135,Wide,0.4444444444444444,T,0.35555555555555557,0.08888888888888885
Gabriele Felline,Jannik Sinner,Clay,Vs Opponent On Surface,15.08903736375904,57,Body,0.6140350877192983,T,0.21052631578947367,0.4035087719298246
Gael Monfils,Adrian Mannarino,Grass,Vs Opponent On Surface,27.698146430106718,116,T,0.5086206896551724,Wide,0.46551724137931033,0.043103448275862044
Gael Monfils,Albert Ramos,Clay,Vs Opponent On Surface,24.42619088846475,129,Wide,0.4806201550387597,T,0.4806201550387597,0.0
Gael Monfils,Alejandro Davidovich Fokina,Clay,Vs Opponent On Surface,9.843678512165333,100,Wide,0.52,T,0.33,0.19
Gael Monfils,Alex De Minaur,Hard,Vs Opponent On Surface,30.781850481945273,70,T,0.6285714285714286,Wide,0.34285714285714286,0.2857142857142857
Gael Monfils,Alexander Bublik,Clay,Vs Opponent On Surface,17.00206669003972,153,Wide,0.49019607843137253,T,0.43137254901960786,0.05882352941176466
Gael Monfils,Alexander Bublik,Hard,Vs Opponent On Surface,19.30877638550591,69,T,0.5507246376811594,Wide,0.37681159420289856,0.17391304347826086
Gael Monfils,Alexander Zverev,Hard,Vs Opponent On Surface,25.083732852686225,53,Wide,0.5283018867924528,T,0.4339622641509434,0.09433962264150941
Gael Monfils,Alexei Popyrin,Hard,Vs Opponent On Surface,26.4619939697193,61,T,0.5409836065573771,Wide,0.4262295081967213,0.11475409836065581
Gael Monfils,Aljaz Bedene,Hard,Vs Opponent On Surface,17.54552482871421,54,Wide,0.46296296296296297,T,0.46296296296296297,0.0
Gael Monfils,Andreas Haider Maurer,Grass,Vs Opponent On Surface,23.258333191964574,63,T,0.5396825396825397,Wide,0.4126984126984127,0.12698412698412698
Gael Monfils,Andy Murray,Hard,Vs Opponent On Surface,37.78237124338575,65,T,0.5692307692307692,Wide,0.4307692307692308,0.1384615384615384
Gael Monfils,Andy Roddick,Clay,Vs Opponent On Surface,31.094465361908462,71,T,0.5070422535211268,Wide,0.4788732394366197,0.02816901408450706
Gael Monfils,Ben Shelton,Hard,Vs Opponent On Surface,23.813210892054006,119,Wide,0.5042016806722689,T,0.453781512605042,0.05042016806722688
Gael Monfils,Botic Van De Zandschulp,Hard,Vs Opponent On Surface,5.045610977117332,76,Wide,0.40789473684210525,T,0.40789473684210525,0.0
Gael Monfils,Cameron Norrie,Hard,Vs Opponent On Surface,11.464953547816902,143,T,0.4755244755244755,Wide,0.40559440559440557,0.06993006993006995
Gael Monfils,Carlos Alcaraz,Hard,Vs Opponent On Surface,15.392633192829496,294,T,0.47959183673469385,Wide,0.43197278911564624,0.047619047619047616
Gael Monfils,Damir Dzumhur,Hard,Vs Opponent On Surface,30.41129886992241,58,T,0.5344827586206896,Wide,0.4482758620689655,0.08620689655172409
Gael Monfils,Daniel Altmaier,Hard,Vs Opponent On Surface,17.920114138262733,99,Wide,0.5454545454545454,T,0.37373737373737376,0.17171717171717166
Gael Monfils,Daniil Medvedev,Clay,Vs Opponent On Surface,23.214455683620518,64,Wide,0.53125,T,0.421875,0.109375
Gael Monfils,Daniil Medvedev,Hard,Vs Opponent On Surface,20.945560688757748,303,Wide,0.5016501650165016,T,0.44224422442244227,0.05940594059405935
Gael Monfils,David Goffin,Clay,Vs Opponent On Surface,1.6163611835193992,167,Wide,0.40119760479041916,T,0.3473053892215569,0.053892215568862256
Gael Monfils,Denis Shapovalov,Hard,Vs Opponent On Surface,18.114831161709677,226,T,0.47345132743362833,Wide,0.4557522123893805,0.017699115044247815
Gael Monfils,Diego Schwartzman,Hard,Vs Opponent On Surface,19.759475632947865,224,Wide,0.5,T,0.4375,0.0625
Gael Monfils,Dominic Thiem,Hard,Vs Opponent On Surface,19.11889082412692,229,Wide,0.4890829694323144,T,0.44541484716157204,0.04366812227074235
Gael Monfils,Duck Hee Lee,Hard,Vs Opponent On Surface,24.1830609026541,46,T,0.5434782608695652,Wide,0.41304347826086957,0.13043478260869562
Gael Monfils,Dusan Lajovic,Hard,Vs Opponent On Surface,30.203030439980072,57,Wide,0.5263157894736842,T,0.45614035087719296,0.07017543859649122
Gael Monfils,Dustin Brown,Clay,Vs Opponent On Surface,25.463904082312027,84,Wide,0.5238095238095238,T,0.44047619047619047,0.08333333333333337
Gael Monfils,Ernests Gulbis,Hard,Vs Opponent On Surface,18.94646030669479,57,T,0.5263157894736842,Wide,0.40350877192982454,0.12280701754385964
Gael Monfils,Fabian Marozsan,Hard,Vs Opponent On Surface,36.913631271170885,83,T,0.5060240963855421,Wide,0.4939759036144578,0.01204819277108432
Gael Monfils,Facundo Diaz Acosta,Hard,Vs Opponent On Surface,37.17659240317227,52,Wide,0.5384615384615384,T,0.46153846153846156,0.07692307692307687
Gael Monfils,Felix Auger Aliassime,Hard,Vs Opponent On Surface,19.76069060191693,59,T,0.5423728813559322,Wide,0.3898305084745763,0.15254237288135591
Gael Monfils,Filip Krajinovic,Hard,Vs Opponent On Surface,22.939253907062973,131,T,0.4961832061068702,Wide,0.4580152671755725,0.03816793893129772
Gael Monfils,Frank Dancevic,Clay,Vs Opponent On Surface,26.404464253389104,64,T,0.515625,Wide,0.453125,0.0625
Gael Monfils,Gilles Simon,Clay,Vs Opponent On Surface,24.407207073652447,70,Wide,0.6428571428571429,T,0.2857142857142857,0.3571428571428572
Gael Monfils,Gilles Simon,Hard,Vs Opponent On Surface,29.638520461346275,108,Wide,0.6018518518518519,T,0.37037037037037035,0.2314814814814815
Gael Monfils,Giovanni Mpetshi Perricard,Hard,Vs Opponent On Surface,22.48546073046581,168,Wide,0.47619047619047616,T,0.47619047619047616,0.0
Gael Monfils,Grigor Dimitrov,Clay,Vs Opponent On Surface,26.25694790197017,52,Wide,0.5769230769230769,T,0.38461538461538464,0.19230769230769224
Gael Monfils,Grigor Dimitrov,Grass,Vs Opponent On Surface,29.145876410375827,98,T,0.5,Wide,0.47959183673469385,0.020408163265306145
Gael Monfils,Grigor Dimitrov,Hard,Vs Opponent On Surface,6.606265937085542,114,Wide,0.49122807017543857,T,0.32456140350877194,0.16666666666666663
Gael Monfils,Henrique Rocha,Clay,Vs Opponent On Surface,18.0086517865906,63,Wide,0.5873015873015873,T,0.31746031746031744,0.2698412698412699
