entity_name,role,surface,rally_bucket,n_points,rally_advantage,avg_actual,avg_expected
Alexander Blockx,Server,Hard,0-3,62,0.03122812679341442,0.7258064516129032,0.6945783248194888
Alexander Blockx,Server,Hard,10+,31,-0.134156250001359,0.3870967741935484,0.5212530241949075
Alexander Blockx,Server,Hard,4-6,28,-0.008269651771224558,0.5714285714285714,0.579698223199796
Alexander Blockx,Server,Hard,7-9,13,-0.13036590940642642,0.38461538461538464,0.514981294021811
Alexander Bublik,Server,Clay,0-3,743,-0.046467287172600465,0.6110363391655451,0.6575036263381456
Alexander Bublik,Server,Clay,10+,40,-0.014934412539772379,0.475,0.4899344125397723
Alexander Bublik,Server,Clay,4-6,362,-0.03700663749988834,0.5082872928176796,0.5452939303175679
Alexander Bublik,Server,Clay,7-9,105,-0.04905459317336022,0.44761904761904764,0.49667364079240783
Alexander Bublik,Server,Grass,0-3,646,-0.01653908003120069,0.6486068111455109,0.6651458911767115
Alexander Bublik,Server,Grass,10+,20,-0.10940951120884121,0.4,0.5094095112088413
Alexander Bublik,Server,Grass,4-6,207,-0.013502490612603732,0.5362318840579711,0.5497343746705747
Alexander Bublik,Server,Grass,7-9,60,-0.07477343504704227,0.43333333333333335,0.5081067683803756
Alexander Bublik,Server,Hard,0-3,1793,-0.05523498374460738,0.6068042387060792,0.6620392224506866
Alexander Bublik,Server,Hard,10+,106,-0.07822594259374639,0.41509433962264153,0.4933202822163879
Alexander Bublik,Server,Hard,4-6,724,-0.015305008225980299,0.5359116022099447,0.5512166104359251
Alexander Bublik,Server,Hard,7-9,217,-0.01017046346616272,0.4930875576036866,0.5032580210698494
Alexander Cozbinov,Server,Hard,0-3,48,0.036361021179288654,0.7083333333333334,0.6719723121540446
Alexander Cozbinov,Server,Hard,10+,27,-0.1109677529536528,0.37037037037037035,0.4813381233240232
Alexander Cozbinov,Server,Hard,4-6,27,-0.10718021777173778,0.4444444444444444,0.5516246622161822
Alexander Cozbinov,Server,Hard,7-9,13,-0.2823390885678559,0.23076923076923078,0.5131083193370867
Alexander Popp,Server,Grass,0-3,81,-0.015400197256749796,0.6790123456790124,0.6944125429357622
Alexander Popp,Server,Grass,10+,7,-0.2244860144076522,0.2857142857142857,0.510200300121938
Alexander Popp,Server,Grass,4-6,34,0.037147559115086874,0.6176470588235294,0.5804994997084425
Alexander Popp,Server,Grass,7-9,9,-0.09170418332558822,0.4444444444444444,0.5361486277700327
Alexander Ritschard,Server,Clay,0-3,30,0.006843865599013644,0.6,0.5931561344009864
Alexander Ritschard,Server,Clay,10+,4,-0.13132839233594315,0.25,0.3813283923359432
Alexander Ritschard,Server,Clay,4-6,20,-0.1649884004093603,0.3,0.4649884004093603
Alexander Ritschard,Server,Clay,7-9,5,-0.009423887872818592,0.4,0.4094238878728186
Alexander Shevchenko,Server,Clay,0-3,213,-0.11662778382423164,0.5352112676056338,0.6518390514298654
Alexander Shevchenko,Server,Clay,10+,48,-0.03291207761067604,0.4583333333333333,0.49124541094400936
Alexander Shevchenko,Server,Clay,4-6,129,-0.0432310191315573,0.5038759689922481,0.5471069881238054
Alexander Shevchenko,Server,Clay,7-9,57,-0.12423123216194722,0.3684210526315789,0.4926522847935262
Alexander Shevchenko,Server,Grass,0-3,40,-0.05576562550377408,0.625,0.6807656255037741
Alexander Shevchenko,Server,Grass,10+,6,-0.18771782900109332,0.3333333333333333,0.5210511623344266
Alexander Shevchenko,Server,Grass,4-6,23,-0.17369354354261426,0.391304347826087,0.5649978913687012
Alexander Shevchenko,Server,Grass,7-9,2,-0.008534914380395331,0.5,0.5085349143803953
Alexander Shevchenko,Server,Hard,0-3,334,-0.07136711893853499,0.5988023952095808,0.6701695141481159
Alexander Shevchenko,Server,Hard,10+,56,0.041218210812087694,0.5357142857142857,0.49449607490219805
Alexander Shevchenko,Server,Hard,4-6,178,-0.018035005747839148,0.5393258426966292,0.5573608484444683
Alexander Shevchenko,Server,Hard,7-9,70,-0.21572839336531696,0.3,0.515728393365317
Alexander Vasilenko,Server,Clay,0-3,18,0.05923882366261705,0.6666666666666666,0.6074278430040496
Alexander Vasilenko,Server,Clay,10+,5,0.1741639136693287,0.6,0.42583608633067127
Alexander Vasilenko,Server,Clay,4-6,14,-0.057818884485751974,0.42857142857142855,0.48639031305718056
Alexander Vasilenko,Server,Clay,7-9,7,-0.002789182978700947,0.42857142857142855,0.4313606115501295
Alexander Volkov,Server,Clay,0-3,36,0.007180587455826442,0.6388888888888888,0.6317083014330624
Alexander Volkov,Server,Clay,10+,4,0.23155037774464937,0.75,0.5184496222553506
Alexander Volkov,Server,Clay,4-6,13,-0.07525498903011861,0.46153846153846156,0.5367934505685802
Alexander Volkov,Server,Clay,7-9,8,0.02137242864884649,0.5,0.4786275713511535
Alexander Volkov,Server,Grass,0-3,130,-0.06795716536501986,0.5846153846153846,0.6525725499804045
Alexander Volkov,Server,Grass,4-6,20,0.15646514483481166,0.7,0.5435348551651884
Alexander Volkov,Server,Grass,7-9,4,-0.22406548023085865,0.25,0.47406548023085865
Alexander Volkov,Server,Hard,0-3,41,-0.11073749120867125,0.5365853658536586,0.6473228570623298
Alexander Volkov,Server,Hard,10+,9,-0.12357315870583628,0.3333333333333333,0.45690649203916966
Alexander Volkov,Server,Hard,4-6,21,0.012347555852523947,0.5238095238095238,0.5114619679569998
Alexander Volkov,Server,Hard,7-9,11,0.08450451056663529,0.5454545454545454,0.4609500348879102
Alexander Waske,Server,Hard,0-3,41,0.08603568586799054,0.7560975609756098,0.6700618751076193
Alexander Waske,Server,Hard,10+,1,-0.44986257785984307,0.0,0.44986257785984307
Alexander Waske,Server,Hard,4-6,6,-0.4160980931196945,0.16666666666666666,0.5827647597863611
Alexander Zverev,Server,Clay,0-3,1902,0.020167305296145514,0.6903259726603576,0.670158667364212
Alexander Zverev,Server,Clay,10+,506,-0.026692591720317745,0.48023715415019763,0.5069297458705154
Alexander Zverev,Server,Clay,4-6,978,0.00039841502890977046,0.558282208588957,0.5578837935600472
Alexander Zverev,Server,Clay,7-9,436,-0.01295651550334328,0.5,0.5129565155033433
Alexander Zverev,Server,Grass,0-3,534,-0.029007062256807627,0.649812734082397,0.6788197963392046
Alexander Zverev,Server,Grass,10+,59,-0.026012221175019515,0.4915254237288136,0.517537644903833
Alexander Zverev,Server,Grass,4-6,242,0.008290603675636337,0.5743801652892562,0.5660895616136198
Alexander Zverev,Server,Grass,7-9,87,0.09510092417861511,0.632183908045977,0.5370829838673619
Alexander Zverev,Server,Hard,0-3,3748,0.03872653016704547,0.717982924226254,0.6792563940592085
Alexander Zverev,Server,Hard,10+,853,-0.03467652578274482,0.47010550996483,0.5047820357475749
Alexander Zverev,Server,Hard,4-6,1813,0.002692723125662901,0.5653612796469939,0.562668556521331
Alexander Zverev,Server,Hard,7-9,822,-0.029245200106856023,0.48905109489051096,0.518296294997367
Alexandr Dolgopolov,Server,Clay,0-3,293,-0.013089041094823525,0.6552901023890785,0.668379143483902
Alexandr Dolgopolov,Server,Clay,10+,37,-0.0378815821156064,0.4594594594594595,0.4973410415750658
Alexandr Dolgopolov,Server,Clay,4-6,104,0.005797810400075995,0.5480769230769231,0.542279112676847
Alexandr Dolgopolov,Server,Clay,7-9,38,-0.07974429009071926,0.42105263157894735,0.5007969216696666
Alexandr Dolgopolov,Server,Grass,0-3,117,0.009055853296904854,0.6923076923076923,0.6832518390107875
Alexandr Dolgopolov,Server,Grass,10+,18,0.0031604795772263903,0.5,0.4968395204227736
Alexandr Dolgopolov,Server,Grass,4-6,52,-0.0840523586393554,0.4807692307692308,0.5648215894085862
Alexandr Dolgopolov,Server,Grass,7-9,23,-0.21523229507884767,0.30434782608695654,0.5195801211658041
Alexandr Dolgopolov,Server,Hard,0-3,620,-0.00038111403325572467,0.6741935483870968,0.6745746624203525
Alexandr Dolgopolov,Server,Hard,10+,98,0.02743137474975826,0.5204081632653061,0.4929767885155478
Alexandr Dolgopolov,Server,Hard,4-6,268,-0.07330427654900047,0.48507462686567165,0.5583789034146721
Alexandr Dolgopolov,Server,Hard,7-9,120,-0.042864706434922704,0.4666666666666667,0.5095313731015894
Alexandre Muller,Server,Clay,0-3,201,-0.03155725653669651,0.6218905472636815,0.6534478038003781
Alexandre Muller,Server,Clay,10+,59,-0.06268178413959571,0.423728813559322,0.48641059769891776
Alexandre Muller,Server,Clay,4-6,92,-0.10335356101401495,0.43478260869565216,0.5381361697096672
Alexandre Muller,Server,Clay,7-9,56,0.018334543118921586,0.5178571428571429,0.4995225997382213
Alexandre Muller,Server,Grass,0-3,163,-0.050100169777549115,0.6257668711656442,0.6758670409431933
Alexandre Muller,Server,Grass,10+,18,-0.2896963669159989,0.2222222222222222,0.5119185891382212
Alexandre Muller,Server,Grass,4-6,70,-0.0580319522284559,0.5,0.5580319522284558
Alexandre Muller,Server,Grass,7-9,21,-0.12860185027240234,0.38095238095238093,0.5095542312247833
Alexandre Muller,Server,Hard,0-3,99,-0.1354294038544236,0.5252525252525253,0.6606819291069488
Alexandre Muller,Server,Hard,10+,30,-0.1174014824001348,0.36666666666666664,0.48406814906680146
Alexandre Muller,Server,Hard,4-6,42,-0.0895307948931208,0.4523809523809524,0.5419117472740732
Alexandre Muller,Server,Hard,7-9,22,-0.00187769444159789,0.5,0.5018776944415979
Alexandre Penaud,Server,Clay,0-3,26,-0.020812767134939993,0.6538461538461539,0.6746589209810938
Alexandre Penaud,Server,Clay,10+,10,-0.20716262794107357,0.3,0.5071626279410736
Alexandre Penaud,Server,Clay,4-6,14,-0.28806389978771596,0.2857142857142857,0.5737781855020015
Alexandre Penaud,Server,Clay,7-9,5,-0.12964777026907265,0.4,0.5296477702690726
Alexei Popyrin,Server,Clay,0-3,272,-0.01325121566488758,0.6507352941176471,0.6639865097825347
Alexei Popyrin,Server,Clay,10+,22,-0.1938985917500215,0.2727272727272727,0.4666258644772942
Alexei Popyrin,Server,Clay,4-6,127,-0.005911445003501226,0.5433070866141733,0.5492185316176744
Alexei Popyrin,Server,Clay,7-9,40,-0.08446723695000762,0.425,0.5094672369500076
Alexei Popyrin,Server,Grass,0-3,142,-0.022765474527280314,0.6549295774647887,0.677695051992069
Alexei Popyrin,Server,Grass,10+,7,-0.06461614842024761,0.42857142857142855,0.49318757699167615
Alexei Popyrin,Server,Grass,4-6,45,-0.08287959935925933,0.4666666666666667,0.549546266025926
Alexei Popyrin,Server,Grass,7-9,16,-0.19898427141895422,0.3125,0.5114842714189543
Alexei Popyrin,Server,Hard,0-3,900,-0.00560329730310254,0.66,0.6656032973031025
Alexei Popyrin,Server,Hard,10+,102,0.012214333095400398,0.5098039215686274,0.49758958847322704
Alexei Popyrin,Server,Hard,4-6,421,-0.011546237802866932,0.5415676959619953,0.5531139337648622
Alexei Popyrin,Server,Hard,7-9,157,-0.023373831940527307,0.47770700636942676,0.501080838309954
Alexey Vatutin,Server,Clay,0-3,15,-0.03413372558213915,0.5333333333333333,0.5674670589154724
Alexey Vatutin,Server,Clay,10+,4,-0.2267020223246463,0.25,0.4767020223246463
Alexey Vatutin,Server,Clay,4-6,12,-0.13599748413500498,0.3333333333333333,0.4693308174683383
Alexey Vatutin,Server,Clay,7-9,6,0.056452319740253325,0.5,0.4435476802597467
Alexis Galarneau,Server,Clay,0-3,37,-0.1959348629563776,0.4594594594594595,0.6553943224158371
Alexis Galarneau,Server,Clay,10+,10,-0.0547627793685024,0.4,0.4547627793685024
Alexis Galarneau,Server,Clay,4-6,18,0.13233672532147478,0.6666666666666666,0.534329941345192
Alexis Galarneau,Server,Clay,7-9,14,0.1338175496480271,0.6428571428571429,0.5090395932091157
Alexis Galarneau,Server,Hard,0-3,101,-0.022486201644749917,0.6732673267326733,0.6957535283774231
Alexis Galarneau,Server,Hard,10+,39,0.05890014786183057,0.5897435897435898,0.5308434418817592
Alexis Galarneau,Server,Hard,4-6,48,-0.05161016276270664,0.5416666666666666,0.5932768294293733
Alexis Galarneau,Server,Hard,7-9,21,0.24661682182361777,0.8095238095238095,0.5629069877001918
Aljaz Bedene,Server,Clay,0-3,577,0.013445426278463232,0.6603119584055459,0.6468665321270827
Aljaz Bedene,Server,Clay,10+,127,-0.04271593300788756,0.4330708661417323,0.47578679914961985
Aljaz Bedene,Server,Clay,4-6,302,-0.014048269262749142,0.5132450331125827,0.527293302375332
Aljaz Bedene,Server,Clay,7-9,142,-0.0004128467133440266,0.4859154929577465,0.4863283396710905
Aljaz Bedene,Server,Grass,0-3,33,-0.036006229855689235,0.6363636363636364,0.6723698662193256
Aljaz Bedene,Server,Grass,10+,4,-0.030305353290638937,0.5,0.530305353290639
Aljaz Bedene,Server,Grass,4-6,15,-0.2898863145054268,0.26666666666666666,0.5565529811720934
Aljaz Bedene,Server,Grass,7-9,6,0.32647584686095016,0.8333333333333334,0.5068574864723832
Aljaz Bedene,Server,Hard,0-3,449,-0.048274463028104925,0.6057906458797327,0.6540651089078376
Aljaz Bedene,Server,Hard,10+,84,-0.02130839378630402,0.4523809523809524,0.4736893461672564
Aljaz Bedene,Server,Hard,4-6,177,-0.08423001392636383,0.4576271186440678,0.5418571325704317
Aljaz Bedene,Server,Hard,7-9,84,-0.01968030539644366,0.47619047619047616,0.49587078158691983
Altug Celikbilek,Server,Hard,0-3,23,-0.0975106301989769,0.5652173913043478,0.6627280215033248
Altug Celikbilek,Server,Hard,10+,7,0.21629692193840813,0.7142857142857143,0.4979887923473062
Altug Celikbilek,Server,Hard,4-6,11,-0.06235373488488642,0.45454545454545453,0.516899189430341
Altug Celikbilek,Server,Hard,7-9,6,0.04575940840183177,0.5,0.4542405915981682
Alvaro Guillen Meza,Server,Clay,0-3,127,0.02357293079614755,0.7165354330708661,0.6929625022747187
Alvaro Guillen Meza,Server,Clay,10+,32,0.05608598133078265,0.59375,0.5376640186692173
Alvaro Guillen Meza,Server,Clay,4-6,69,-0.0323786638150475,0.5507246376811594,0.5831033014962069
Alvaro Guillen Meza,Server,Clay,7-9,38,-0.13726933108056694,0.39473684210526316,0.5320061731858301
Amir Weintraub,Server,Hard,0-3,45,0.10797334241162743,0.7777777777777778,0.6698044353661504
Amir Weintraub,Server,Hard,10+,10,-0.08862279102170947,0.4,0.48862279102170947
Amir Weintraub,Server,Hard,4-6,18,0.0063484895459825314,0.5555555555555556,0.549207066009573
Amir Weintraub,Server,Hard,7-9,7,-0.3832261042264809,0.14285714285714285,0.5260832470836238
Amos Mansdorf,Server,Hard,0-3,67,-0.021455794711474144,0.6567164179104478,0.678172212621922
Amos Mansdorf,Server,Hard,10+,4,0.2673707796212115,0.75,0.4826292203787885
Amos Mansdorf,Server,Hard,4-6,26,-0.01412319550626645,0.5769230769230769,0.5910462724293434
Amos Mansdorf,Server,Hard,7-9,7,-0.06811657734693491,0.42857142857142855,0.4966880059183635
Anders Jarryd,Server,Grass,0-3,86,-0.16166276464904286,0.5116279069767442,0.673290671625787
Anders Jarryd,Server,Grass,10+,3,0.5680870104647221,1.0,0.43191298953527796
Anders Jarryd,Server,Grass,4-6,12,-0.11601975015943407,0.4166666666666667,0.5326864168261007
Anders Jarryd,Server,Grass,7-9,3,0.5150038510219664,1.0,0.4849961489780335
Andre Agassi,Server,Clay,0-3,1241,-0.0055471486495564755,0.6591458501208702,0.6646929987704268
Andre Agassi,Server,Clay,10+,262,0.04976275928622527,0.5572519083969466,0.5074891491107213
Andre Agassi,Server,Clay,4-6,750,0.0012990484573871012,0.5546666666666666,0.5533676182092796
Andre Agassi,Server,Clay,7-9,336,-0.005815718663488313,0.5089285714285714,0.5147442900920597
Andre Agassi,Server,Grass,0-3,1305,0.04470079764259567,0.7088122605363985,0.6641114628938027
Andre Agassi,Server,Grass,10+,124,-0.03497650059038004,0.4838709677419355,0.5188474683323154
Andre Agassi,Server,Grass,4-6,503,0.05595659560413045,0.610337972166998,0.5543813765628676
Andre Agassi,Server,Grass,7-9,185,0.006848021136947241,0.5081081081081081,0.5012600869711609
Andre Agassi,Server,Hard,0-3,7368,0.01240114140030847,0.6760314875135722,0.6636303461132638
Andre Agassi,Server,Hard,10+,1297,0.06570231285445143,0.566692367000771,0.5009900541463196
Andre Agassi,Server,Hard,4-6,3312,0.0287355015852571,0.5839371980676329,0.5552016964823757
Andre Agassi,Server,Hard,7-9,1477,0.053182271877908915,0.5687203791469194,0.5155381072690105
Andrea Arnaboldi,Server,Grass,0-3,54,0.006439906792217328,0.6851851851851852,0.6787452783929678
Andrea Arnaboldi,Server,Grass,10+,1,0.41494888886932035,1.0,0.5850511111306796
Andrea Arnaboldi,Server,Grass,4-6,19,0.06963836856959672,0.631578947368421,0.5619405787988243
Andrea Arnaboldi,Server,Grass,7-9,5,0.3103394279605813,0.8,0.4896605720394187
Andrea Collarini,Server,Clay,0-3,28,0.04297100297896756,0.75,0.7070289970210324
Andrea Collarini,Server,Clay,10+,5,0.4539115303594416,1.0,0.5460884696405583
Andrea Collarini,Server,Clay,4-6,8,0.023677176577664605,0.625,0.6013228234223353
Andrea Collarini,Server,Clay,7-9,8,0.29338970492642136,0.875,0.5816102950735786
Andrea Gaudenzi,Server,Clay,0-3,96,0.007734289076092446,0.6666666666666666,0.6589323775905742
Andrea Gaudenzi,Server,Clay,10+,41,0.13776733497722773,0.6341463414634146,0.49637900648618694
Andrea Gaudenzi,Server,Clay,4-6,77,0.12514369774006645,0.6753246753246753,0.5501809775846089
Andrea Gaudenzi,Server,Clay,7-9,38,0.08881097232643131,0.6052631578947368,0.5164521855683055
Andrea Pellegrino,Server,Clay,0-3,76,-0.03236297566326618,0.631578947368421,0.6639419230316872
Andrea Pellegrino,Server,Clay,10+,11,-0.049008301708079134,0.45454545454545453,0.5035537562535337
Andrea Pellegrino,Server,Clay,4-6,30,-0.09558761895378162,0.4666666666666667,0.5622542856204482
Andrea Pellegrino,Server,Clay,7-9,15,0.016444952278166582,0.5333333333333333,0.5168883810551667
Andrea Vavassori,Server,Clay,0-3,115,-0.08971456829092381,0.5826086956521739,0.6723232639430977
Andrea Vavassori,Server,Clay,10+,13,-0.2737176391714814,0.23076923076923078,0.5044868699407122
Andrea Vavassori,Server,Clay,4-6,23,-0.15890318848080814,0.391304347826087,0.5502075363068951
Andrea Vavassori,Server,Clay,7-9,15,-0.23639616704211705,0.26666666666666666,0.5030628337087838
Andrea Vavassori,Server,Hard,0-3,82,-0.09177759601706413,0.5853658536585366,0.6771434496756007
Andrea Vavassori,Server,Hard,10+,3,-0.520611238329442,0.0,0.520611238329442
Andrea Vavassori,Server,Hard,4-6,27,-0.05542238542472634,0.48148148148148145,0.5369038669062078
Andrea Vavassori,Server,Hard,7-9,11,-0.02437546245217082,0.45454545454545453,0.47892091699762535
Andreas Haider Maurer,Server,Clay,0-3,44,0.03486439860013327,0.7272727272727273,0.6924083286725939
Andreas Haider Maurer,Server,Clay,10+,10,-0.055487517550100576,0.5,0.5554875175501006
Andreas Haider Maurer,Server,Clay,4-6,24,-0.1631669069005547,0.375,0.5381669069005547
Andreas Haider Maurer,Server,Clay,7-9,10,-0.11235979490152222,0.4,0.5123597949015222
Andreas Haider Maurer,Server,Grass,0-3,67,0.006482621652899118,0.6865671641791045,0.6800845425262054
Andreas Haider Maurer,Server,Grass,10+,4,0.26319057831829396,0.75,0.4868094216817061
Andreas Haider Maurer,Server,Grass,4-6,32,0.012302598417141472,0.59375,0.5814474015828586
Andreas Haider Maurer,Server,Grass,7-9,7,0.21341820023980826,0.7142857142857143,0.500867514045906
Andreas Haider Maurer,Server,Hard,0-3,62,0.049673405672794824,0.7258064516129032,0.6761330459401084
Andreas Haider Maurer,Server,Hard,10+,19,-0.30142042684310816,0.21052631578947367,0.5119467426325818
Andreas Haider Maurer,Server,Hard,4-6,28,0.03326567259084314,0.5714285714285714,0.5381628988377283
Andreas Haider Maurer,Server,Hard,7-9,14,-0.16758798505356026,0.35714285714285715,0.5247308421964174
Andreas Seppi,Server,Clay,0-3,167,-0.051548032191109136,0.6047904191616766,0.6563384513527858
Andreas Seppi,Server,Clay,10+,48,-0.1298235942451106,0.375,0.5048235942451106
Andreas Seppi,Server,Clay,4-6,103,0.030165003539502175,0.5728155339805825,0.5426505304410804
Andreas Seppi,Server,Clay,7-9,50,-0.024471047104612217,0.46,0.4844710471046122
Andreas Seppi,Server,Grass,0-3,107,-0.054712637686525324,0.6261682242990654,0.6808808619855907
Andreas Seppi,Server,Grass,10+,32,-0.09535758052865864,0.40625,0.5016075805286586
Andreas Seppi,Server,Grass,4-6,51,-0.01621212400022624,0.5490196078431373,0.5652317318433635
